# x,y,z,data
4.818389129465257881e+00,2.047799904331323972e+00,-1.166103238880699777e+00,1.797574669749925358e-01
4.853498007182773577e+00,-2.185948897381737588e+00,-3.750214341646084915e+00,-4.687543577308591058e-01
4.432922628436291035e+00,3.032122774575672253e+00,-1.492528647554460353e+00,7.470446320421143815e-02
5.065598844156378178e+00,-1.579931607641027469e-01,-3.208632960329144801e+00,9.244996872605153460e-01
5.496072955762127066e+00,2.218136877973915233e+00,-1.834751647507631755e+00,-1.114472721459386639e-01
4.725117395103544560e+00,3.784409877911908637e+00,-2.130754398114704351e+00,-4.251039481561866840e-01
5.811052596405771098e+00,-2.208606716199513542e+00,-1.510414355472048609e+00,1.634133261501938272e-02
5.042887675875376452e+00,3.251294296535752970e+00,-1.395950627139843192e+00,1.635526993677247076e-01
3.912066052291399476e+00,6.026602765879029988e-01,-2.090172399879199450e+00,2.847878760748035476e-01
3.036624750168519071e+00,4.307494810618717196e+00,-1.928332714627977840e+00,1.444428552663996716e-02
4.303795369368712542e+00,-2.221187972331291949e+00,-1.906603354740763034e+00,-1.831052946806404347e-01
4.100785558717615409e+00,-2.922640231915386355e+00,-2.339806136598117980e+00,-5.557701625678379553e-01
4.993004764364565418e+00,-2.277396096877867926e+00,-3.274935539644062032e+00,-6.183180186172547721e-01
4.476546275445905110e+00,1.236360854934752673e+00,-3.166965763826438351e+00,3.190469424017483013e-01
3.855596273061527413e+00,5.656607189415415959e+00,-1.516564773631853935e+00,-2.875388562588575975e-02
5.493521479875340674e+00,1.449944818971198757e+00,-2.145916589852052248e+00,4.656629180972919613e-02
4.229127897375503764e+00,-1.787509400601230425e+00,-3.873609220343882775e+00,-1.416230090897174221e-01
4.296821509224838742e+00,3.907439009249993767e+00,-1.074730358471880365e+00,3.138766544831047556e-01
3.794899352626138533e+00,3.881244384106435241e+00,-2.509636187365511528e+00,-3.622823658966188298e-01
3.597330167383944843e+00,4.155840403691216878e+00,-2.675908303584497272e+00,-2.077418784169166865e-01
4.866319425471724358e+00,-5.017869032692763298e-01,-1.852017302711863600e+00,2.404393985377003551e-01
5.043020667098034870e+00,-1.018284909905476709e+00,-3.850817028982667090e+00,3.767022074263285392e-01
4.745803563939138492e+00,-8.504122304285197664e-01,-3.508733733134266508e+00,6.153673162073698411e-01
4.778832648641905934e+00,4.675326847791351881e+00,-1.983176900408333054e+00,-1.481801693899110345e-02
3.848685779694733355e+00,2.694225043285127796e+00,-1.057097817855931599e+00,2.878121132890741896e-01
4.242922838133872609e+00,2.693966820947624186e-01,-2.899644020726144689e+00,8.346049196560002548e-01
4.805716240742185619e+00,5.547581561429705488e+00,-1.609637495237440596e+00,2.866531046703895552e-02
3.213184709929378435e+00,4.847400418200948025e+00,-3.835349878512788635e+00,7.402615341601290200e-03
3.257277495942573431e+00,3.427460105082871245e+00,-3.308687510486285177e+00,-1.092002414887141976e-01
5.773372226990201028e+00,-1.403296570401467491e+00,-3.489147334372558973e+00,7.649587288460951706e-02
3.079468753980066253e+00,1.646548095777909282e+00,-1.902905427185006104e+00,1.531878641805594970e-03
5.811519618313915281e+00,1.831718897364713605e+00,-2.606152813438260551e+00,-1.008100311283038480e-01
4.567478594298392203e+00,-3.189076080299186877e+00,-1.162141738400012780e+00,3.927669177384913168e-01
5.780051134135897328e+00,-1.707914547937384508e+00,-1.447352897943192662e+00,8.115239721661896694e-03
4.049387880828261288e+00,-2.959110734190493197e-01,-2.389814354588935430e+00,5.507005805379590058e-01
5.176971551058915821e+00,4.151877931056771942e+00,-3.192756636236193213e+00,-4.746501648902393122e-01
3.570604521996186165e+00,-7.148859074621150000e-01,-1.728557097552642308e+00,4.935193370236964916e-02
4.915329916100025009e+00,4.567588762499621424e+00,-1.766134738321813114e+00,-2.743263005047410011e-02
3.796790044691559451e+00,2.305406475859918203e+00,-3.079116969410009119e+00,-4.076262617000659949e-01
3.577142868291635303e+00,3.966562238365602511e+00,-2.970831918501750657e+00,-2.821349326838603067e-01
5.246396236644764066e+00,-2.121339715409392479e+00,-1.934282271065518533e+00,-1.601023535369607287e-01
4.206714026285952812e+00,4.711434325413815571e+00,-2.161717413100364471e+00,-4.652992875757058343e-04
5.223595948077111473e+00,4.838540912433019869e+00,-1.842469834950318130e+00,2.944602499979302387e-02
5.156089311243569284e+00,5.048413969141885005e-01,-3.654965900511399468e+00,6.885989125941924804e-01
4.380240924103314448e+00,3.133531430232777026e+00,-2.006004730700698069e+00,-3.985435433183360798e-01
3.989933864899402050e+00,1.040419493203652124e+00,-3.429335737789793725e+00,3.638852793118435014e-01
4.470395143095250212e+00,-1.778006436071093432e+00,-1.589746571807079345e+00,-3.784818444479563088e-03
5.307624921753117064e+00,-1.889904033239711012e+00,-2.234282748296890553e+00,-1.599806549108844789e-01
5.043677346380825099e+00,-3.130831983337241997e+00,-3.893908407910835034e+00,-6.903681074948102570e-01
3.733541985123635776e+00,7.761351861450389578e-01,-1.569542029202781297e+00,-4.994473741404321541e-04
4.531144124478947433e+00,1.666887442975641953e+00,-1.316847163946334831e+00,2.370886824522074748e-02
4.119019680355083146e+00,-7.563105548020074842e-01,-3.053876854169673472e+00,6.007183199055320388e-01
5.079131423656357391e+00,4.153493451341150333e-01,-1.602336520891508798e+00,2.693495639676720885e-02
4.383608532882266928e+00,5.304417999452805788e+00,-3.059125558673681411e+00,5.263602367117407033e-01
5.089430858266927871e+00,-6.900264423183894991e-01,-2.328024796970067811e+00,4.925531021169049506e-01
5.771415717956270619e+00,1.699213969847912509e-01,-3.614168102553099171e+00,4.297670356336808495e-01
5.701509601365962965e+00,-7.967378382355803090e-01,-3.124534095913689136e+00,3.840157741515546896e-01
4.741415379383602691e+00,-3.394492771739194836e-01,-2.523960737830574175e+00,7.684085274101427609e-01
4.097572187508388808e+00,5.156187308271302783e+00,-1.691430069351425480e+00,4.220922783896233210e-02
4.219879376899035250e+00,-3.762373872489976456e+00,-2.030193653838066936e+00,-3.178117968496654844e-01
5.094756355678123683e+00,-9.651397158295602630e-01,-2.720371008783056599e+00,4.820203013684108972e-01
4.485970734107215918e+00,-2.473891208709656286e+00,-2.493413571293467967e+00,-6.100094458183066282e-01
4.246338639162745565e+00,3.658296148372784273e+00,-1.807691809235689728e+00,-1.822865368785009654e-01
5.372027618999606347e+00,5.368710482135703899e+00,-3.719612308609076212e+00,4.038595729353527397e-01
5.880273273950232138e+00,1.231788714368562410e-01,-1.419534909740671758e+00,-5.863584747422663501e-02
5.868728958961267672e+00,4.781223047013352101e+00,-2.900746314855781272e+00,2.689763328853492230e-02
5.044923795315884973e+00,-1.277507513868255451e+00,-2.584894715481306449e+00,2.320028229718215651e-01
5.800779951712989657e+00,2.119859969230201813e+00,-1.216421719903053145e+00,8.401315567494176129e-02
5.544733229373315808e+00,4.847492531542986427e+00,-3.628410384624101148e+00,8.013450323254131535e-02
3.495536379047854414e+00,-3.637452842898612815e+00,-3.597399344936079935e+00,-2.737313852621457988e-01
5.549997751976819771e+00,-1.319439798379771212e-01,-1.981064484120031999e+00,2.646103382748128396e-01
3.497895255287945204e+00,-1.442505287840988082e+00,-2.235756503360724956e+00,2.753593421996449603e-02
4.791362499036003975e+00,-2.762849462959050317e+00,-2.436248523404776378e+00,-7.052240493869064153e-01
3.351256578310692014e+00,-5.762599597501933957e-01,-1.722131222808580997e+00,2.631017099301550741e-02
5.646390238819718022e+00,8.991790876615954886e-01,-3.990415231075224334e+00,2.445242106783931946e-01
3.126888666488045754e+00,-2.340781796643936818e+00,-3.135025388361987631e+00,1.023522062636629884e-02
4.917499434366129130e+00,5.881799247489414739e+00,-2.833659745571997401e+00,8.588331516385726561e-01
4.280286488810025602e+00,6.260878680072323732e-01,-3.549345889979877544e+00,6.755177727199184190e-01
3.628565364974309482e+00,-3.322762097875401999e+00,-3.725613340545910646e+00,-3.840013901229594184e-01
5.616374576088276172e+00,3.189023733428452800e+00,-3.231136850827025064e+00,-6.153123367714692371e-01
3.685945569319500237e+00,-3.708547791052928311e+00,-2.852868512951393321e+00,-4.187579349389184413e-01
5.202676166656516443e+00,1.691648552218982360e+00,-3.306610966679429886e+00,-1.049114036144132567e-01
5.889780992623552258e+00,1.329110221217386645e+00,-1.109928210369404145e+00,-4.080243626166329268e-02
4.129113565982776457e+00,4.933752102885829771e+00,-1.117743451954352985e+00,-8.021447671234195609e-02
5.560988228317361504e+00,2.446530534718817762e+00,-1.385170570623305508e+00,9.369895373359131419e-02
3.762085359130605600e+00,-1.778795417664161604e+00,-1.940612982178795853e+00,-4.339792618750889369e-02
4.694874669748658746e+00,5.074496389692928489e+00,-2.815447454834604013e+00,3.355200336369900671e-01
5.206148433837593181e+00,1.707052318911261857e+00,-1.307263387297056934e+00,3.115766274519929033e-02
4.614040743417922030e+00,-2.585064309268028104e+00,-1.109246812666118132e+00,3.763049406229235228e-01
3.689064582923248459e+00,1.790143686558377745e+00,-1.623141155775269961e+00,-5.926055653867257599e-03
5.646585924008522994e+00,4.765466994631676556e+00,-3.147196100716820766e+00,3.153767985573008303e-02
3.354009391901592529e+00,2.641917273118593812e+00,-2.163354935130878509e+00,-1.033462051173365676e-01
5.846004287004515021e+00,1.256564703699298846e+00,-3.361453057978895931e+00,1.277128594222841640e-01
5.101977861665780267e+00,7.970582845365852265e-01,-3.840607157708593178e+00,4.948412766620958192e-01
3.802232212190137961e+00,-2.388130782960217857e+00,-1.190587895059918466e+00,1.660845436948860943e-01
5.480700747528990391e+00,1.177812508917503997e+00,-2.824192745531138193e+00,2.616162721679917702e-01
3.889548554481319087e+00,-2.305260143167141340e+00,-2.677953688655781317e+00,-4.077028611012438186e-01
3.338136698988095841e+00,-2.383050421457622914e+00,-1.636691593583167403e+00,-9.333417071950034574e-03
5.119435044732195905e+00,5.404044636363495968e+00,-2.993737372902579352e+00,5.793098463786646724e-01
5.121834007677570355e+00,2.782368175710567826e+00,-3.698703197952160071e+00,-7.289273515273584358e-01
4.146697254604188920e+00,2.289054444169584812e+00,-3.389907771300707751e+00,-5.385179021331292226e-01
3.529807677715735004e+00,-3.006898806208446295e+00,-3.865663177894229641e+00,-2.809994056459313438e-01
3.927900964675711037e+00,2.317257682335927882e+00,-1.852832309637340025e+00,-1.337550652967104958e-01
5.684111962597956591e+00,4.936432875976565882e+00,-3.512294705512619686e+00,1.167692485376305572e-01
3.391997430256930901e+00,5.935241136863291800e+00,-2.518118827355424472e+00,1.891193107359246395e-01
4.957977198307816025e+00,-2.526512683704536855e+00,-2.801032581196810867e+00,-7.467219378450645761e-01
4.470584579606226683e+00,2.002194422336684987e+00,-3.818887320620042658e+00,-3.163656486674789603e-01
4.138728863463811081e+00,6.291697854250593025e-01,-3.908491141600621166e+00,4.889892595347168913e-01
5.218637324460214444e+00,4.086592766798192500e+00,-2.676985216260909350e+00,-4.579707725228002735e-01
4.228115558188958900e+00,-2.871481307199706734e+00,-1.659021095679490632e+00,-7.515143539028672215e-02
4.649013175019280908e+00,4.434743654420918446e+00,-3.561522419218456470e+00,-2.497756907842315910e-01
3.206923769056644336e+00,3.538833033680372608e+00,-2.555991255238562854e+00,-5.017036235206400602e-02
4.786840993519881238e+00,-3.532088391776029290e+00,-1.330758052042564810e+00,2.192338394785318112e-01
4.467213463994585076e+00,6.260486495147157271e-01,-1.129772712049726735e+00,-3.355654361074745240e-01
4.704327446714865246e+00,5.964900859698598623e+00,-3.158135188024937534e+00,9.496128663002956216e-01
3.331980154911284853e+00,2.963875715705368563e-01,-2.939879166928070831e+00,1.773185688555468653e-01
3.828289054678206682e+00,-2.632393283084389690e+00,-3.709151785467796447e+00,-4.667664533536362015e-01
4.318077344245267568e+00,1.110909168906179190e+00,-1.733560773499666752e+00,6.640459880308109686e-02
4.574737336424082201e+00,1.490522077560765268e+00,-3.709753774702505336e+00,6.695053127443809093e-02
5.783143947785491790e+00,5.230615420533554882e+00,-1.650997622043957946e+00,1.902713252465330906e-02
5.676902729759399691e+00,4.925236102691574303e+00,-3.679161871313760379e+00,1.033926155484493764e-01
3.331963737567302353e+00,1.791431036462104665e+00,-3.359102867722818964e+00,-4.043558236270032580e-02
4.108278822341709713e+00,1.384958816412027005e+00,-2.461540780609560386e+00,1.182381200362926793e-01
3.609188114330782238e+00,-2.192743645147062548e+00,-3.852026239274485953e+00,-1.990794311686379381e-01
4.482430704798060717e+00,1.222897140272974248e+00,-1.050303535903537977e+00,-1.650808539242511475e-01
3.986121196523594534e+00,1.728379276227824946e-01,-3.253359101612309345e+00,7.319230927274179566e-01
5.300307288845044873e+00,5.869901519600970730e+00,-3.571360041415541531e+00,6.927423595718038563e-01
5.703694450784376535e+00,-2.859132701343470639e+00,-2.520471568433787279e+00,-4.276743505313405636e-01
5.605552059662918474e+00,4.381799834228711887e+00,-1.766135326440554820e+00,-3.950081299939867119e-02
5.560508877264375371e+00,-1.544334590543181562e-01,-3.837101273047138328e+00,5.017279094593579680e-01
3.995808810871833039e+00,-3.412244862811778301e+00,-2.263800734550232008e+00,-4.641934159872382337e-01
3.654654571730648005e+00,4.092712532572200246e-01,-1.630603211146042675e+00,2.691550673066094371e-02
4.872263511478320375e+00,-2.573437485311445894e+00,-1.902833758967392708e+00,-2.712544608081949860e-01
5.403575492875868136e+00,2.568472481566896448e+00,-3.274136513032495088e+00,-6.416978071933950867e-01
5.797722853926753572e+00,3.615247607986464828e-01,-2.192247295644866867e+00,2.541106319813081216e-01
3.197144752077141217e+00,-2.661142219697577360e+00,-3.327808277414606497e+00,-4.838631278213797321e-02
5.451055501251024893e+00,-3.319732361867622217e+00,-1.716546254643995795e+00,-1.056822555396711716e-01
5.756578484079447833e+00,1.313258502760267454e+00,-1.551464741807340175e+00,-2.474542090998196973e-03
3.250308243169269140e+00,-2.454742310397607152e+00,-1.105131351219210245e+00,3.767186536491388266e-02
3.671703898690585444e+00,3.389279192335394875e+00,-3.428259600562098441e+00,-4.701944211541196350e-01
4.766794979674087607e+00,1.150636518856233970e+00,-1.746267772934043894e+00,7.110381458199907523e-02
5.472966860166621927e+00,2.279207604925444386e+00,-1.089067688338637652e+00,2.183771837805912330e-01
4.539129494479777094e+00,-4.610899763233256010e-04,-2.618189564995087260e+00,8.531556165009074322e-01
3.300216606886618109e+00,-1.580508293260090014e+00,-3.934349547068919151e+00,-1.076742473081009803e-03
5.224768809712067252e+00,1.795106631251910834e+00,-1.688824279266114115e+00,-2.282888114279965630e-02
4.073293529719689055e+00,-3.767990463312914429e+00,-1.046941851240771104e+00,3.252693892435177814e-01
5.428952657121110192e+00,3.780407113992493962e+00,-1.657911829079108390e+00,-5.267021578107802110e-02
5.865050301464770577e+00,1.515968498535781528e+00,-1.572818556122917322e+00,4.499874194858348892e-05
3.515344668073127732e+00,4.106265680508473181e+00,-2.575053361336551383e+00,-1.755015147406090992e-01
5.123245515959572671e+00,-6.697561453948583932e-01,-2.617863403919124643e+00,6.223916314651236625e-01
4.682555983571950797e+00,4.213263901636192799e+00,-1.023261047020898928e+00,2.490707737827425605e-01
3.464093089893749866e+00,-2.284434120715964411e+00,-2.218546230644594885e+00,-1.251828051317908086e-01
4.911837668008848468e+00,1.587616049683132857e+00,-1.268257370780348836e+00,4.911772324347479443e-03
4.290784628170462689e+00,2.874763313778590401e+00,-2.031473973160366597e+00,-3.912726736410317430e-01
3.418360137443230862e+00,3.929360527409656356e+00,-3.908051668558038649e+00,-1.388564502787870414e-01
5.720754157205611534e+00,1.926180830477699502e+00,-2.887913514480446864e+00,-1.796046804828952403e-01
3.792754127175049561e+00,-2.859643008976388678e+00,-1.954688012697046950e+00,-2.180442184696390340e-01
5.537428938693706115e+00,-2.115302402331171727e+00,-2.878789736868240468e+00,-3.394066998981739025e-01
3.970617540837884984e+00,1.942928253848622333e+00,-3.942481686651634121e+00,-1.865979915956530732e-01
3.164130817063425916e+00,3.323425019632444410e+00,-1.019287051156174240e+00,1.161372343400765388e-02
5.678283677491196890e+00,3.048665151195317335e+00,-2.955605749590099141e+00,-5.564624744658271949e-01
5.524168533351272004e+00,-3.484715722685889361e+00,-3.289156974104099351e+00,-6.410483997342292239e-01
4.918494310414565085e+00,-2.604132158131268859e+00,-1.112090738521304800e+00,3.723097312443886531e-01
3.940412181142431969e+00,1.920027480596163016e+00,-1.370908748488660400e+00,4.868274578856179868e-02
5.813460215526427000e+00,-3.344319863235257539e+00,-1.663808333401406880e+00,-4.117944530519631469e-02
5.648787227295538393e+00,5.131553208758047546e+00,-3.842337476318165468e+00,1.843827267569871087e-01
3.943829895485553738e+00,-2.585637594900494829e+00,-3.011932810407615069e+00,-6.055166179958203498e-01
3.969075205230140124e+00,2.065087253712083459e+00,-2.224355045343536119e+00,-2.123635065126878996e-01
3.909709852162801536e+00,-9.615841943931275893e-01,-3.252931614068207189e+00,3.951077254803279648e-01
4.724243566131388405e+00,5.367241286878588369e+00,-2.985987096785005068e+00,6.016413017295495491e-01
4.662123766120749302e+00,-2.004888911127951978e+00,-3.592849607556841462e+00,-3.780083463470505500e-01
4.575463321009363149e+00,-3.928308184837143280e+00,-1.821391745674675100e+00,-1.734787247481472117e-01
4.473599914532635502e+00,-2.319443652378653020e+00,-2.727824376985017008e+00,-6.055264905862817182e-01
3.075074577615065863e+00,-2.381253697405388614e+00,-1.738876426978778422e+00,8.057283871847608150e-03
3.496705170232433879e+00,3.704066215917505289e-01,-1.623673349359807894e+00,1.713026200438365690e-02
5.064893229145866371e+00,5.762102878044144560e+00,-2.146553025735606468e+00,4.431725209286309086e-01
5.933231702263770835e+00,8.411981537398576236e-01,-3.900525270760933694e+00,1.658193649572262673e-01
4.306249813915659530e+00,2.104831454009537417e+00,-3.274943178551031231e+00,-4.634528315951847999e-01
5.768185841788421975e+00,-3.564237641439606641e+00,-2.770779746516945696e+00,-4.186645211664305477e-01
4.863123507481906138e+00,-2.901785478042859800e+00,-2.186878053817084222e+00,-5.549414473247196167e-01
5.450878303358919652e+00,4.794084039029703703e+00,-1.799621773223154086e+00,1.368832836377002760e-02
4.173882556860570858e+00,3.581595402413991103e+00,-3.378776282583908053e+00,-7.549612512618625315e-01
3.069648807256589507e+00,-2.514453538077630057e-01,-1.522208126996069222e+00,3.381447247286450530e-03
3.470438854770628634e+00,-2.850093943877601621e+00,-2.318988079336675501e+00,-2.104398871071633537e-01
5.154463569623643160e+00,-2.975823525937129954e+00,-3.609171435986289644e+00,-7.957866057963446371e-01
5.017025092396704800e+00,-2.020550493864907260e+00,-3.140409655842134384e+00,-4.147265816934275207e-01
3.463445202071319340e+00,-1.380376777014909795e+00,-2.845666977437662837e+00,5.726858297124328562e-02
5.992385665630423297e+00,4.336745270342968084e+00,-2.618815540643213424e+00,-9.113934328677514296e-02
5.912388733261204621e+00,1.910753431341341013e-01,-2.463053725200371691e+00,2.769583688626002238e-01
5.330782301832167391e+00,-9.661290244739735300e-01,-1.159996979585957710e+00,-1.849795734126696845e-01
5.315688580566220622e+00,-2.933536089166249639e+00,-3.143936755350351664e+00,-8.057070671508724802e-01
5.747501387884712543e+00,3.389009621907952408e+00,-3.133956508794870643e+00,-4.948713766804626046e-01
5.602107436946155872e+00,-7.140278290369215242e-01,-2.817984943909985773e+00,4.511327261631926100e-01
4.773174431732979173e+00,5.468459090176018833e+00,-1.862218593329372673e+00,1.967533369826184597e-01
5.060522646210428910e+00,4.761730536987345275e-01,-1.841153872974182537e+00,2.231260103937925676e-01
3.634842565355405952e+00,4.643220196206090833e+00,-1.613752486181598833e+00,-1.405294345754958592e-03
4.673126357259827834e+00,3.487544530168887214e+00,-3.805387754646026188e+00,-7.404222484136201432e-01
4.420816508864072958e+00,-2.284658652709011584e+00,-1.195248737905860281e+00,2.300172875371208903e-01
3.026947226109919509e+00,9.827032345011978975e-01,-1.272824571586659292e+00,1.863166044879769820e-02
5.418428765447931283e+00,5.636700496045127906e+00,-1.492317507905435825e+00,-4.761793563206684343e-02
5.959881430416962722e+00,-2.703133961845144206e+00,-1.571351733937681683e+00,-1.597621532748095988e-04
3.903413474892238444e+00,-3.510561392992845420e+00,-3.720562610235239376e+00,-5.388667216313826058e-01
3.232492172876130887e+00,-3.401599686562156499e+00,-2.176590258533377842e+00,-4.995095361305842280e-02
5.589767247703924191e+00,3.967098609442995638e+00,-1.865230151451590768e+00,-1.257937307652187142e-01
3.365759819870043579e+00,5.771713974353748000e+00,-2.677762453872011950e+00,1.733656386206450239e-01
4.023164955449553659e+00,-2.909787392262644712e+00,-3.344406909419172180e+00,-7.357033745411675207e-01
4.803887023700376346e+00,5.696482158875806334e+00,-1.471578966747502548e+00,-8.214472863375739398e-02
4.236299192978211892e+00,-2.849968134450709734e+00,-2.709570698925665155e+00,-7.730536271348926736e-01
4.191538518747750075e+00,5.834120635410920741e+00,-1.323200393516552165e+00,-1.915000280960894030e-01
4.028398923398764708e+00,1.034069748397004496e+00,-1.281481222755708416e+00,-1.130646897280851992e-01
5.091915510114788823e+00,-2.964998362209838589e+00,-1.586034714922356148e+00,-1.393335992806703574e-02
5.872460728294585763e+00,-3.314392578422667768e+00,-1.925683676772471653e+00,-1.366752849177520213e-01
4.553032568093338561e+00,-2.714712940356807991e+00,-3.022504709210155127e+00,-8.923633777560386893e-01
5.345895391522324402e+00,-7.640786743142800042e-01,-2.236696398090730398e+00,3.594892049451252625e-01
5.664185778885707734e+00,4.721560934632737627e+00,-3.391652673043794586e+00,5.156165006137174850e-03
5.554051590968035690e+00,5.389109075824206840e+00,-2.791049292201571497e+00,3.918431078515453581e-01
4.569878862729630953e+00,5.995422640682155802e+00,-3.367971176721286319e+00,9.249434484362775155e-01
5.996896959611241584e+00,5.604453800438028210e+00,-3.061997977801664383e+00,2.191107173918009632e-01
4.498245004663227853e+00,5.239033448913966495e+00,-2.166688944119268712e+00,2.756593378773519176e-01
5.445537322320735285e+00,2.137318160331304284e+00,-2.135566625511773786e+00,-2.134500325452542147e-01
5.227955612580833744e+00,2.884677392739948942e+00,-3.071686548601056721e+00,-8.394030575551286733e-01
4.813216018113132932e+00,4.137146891536412241e+00,-3.578533564275875545e+00,-4.904223531287477122e-01
5.988690476066405921e+00,2.033581051947621177e+00,-2.556866423873596528e+00,-1.080541433821651243e-01
4.921802651640960313e+00,-1.101264616493928372e+00,-2.507857654836042727e+00,3.566433677733580887e-01
5.683585728961051409e+00,1.312023586901982952e+00,-3.905919453386707652e+00,1.042379686648285675e-01
3.870113821182400216e+00,5.739654627179149315e+00,-2.414763584232070937e+00,4.258195574421820839e-01
3.489759847246304503e+00,-1.758844445835756609e+00,-3.568978503966344640e+00,-5.804310954768954894e-02
3.389577244274272427e+00,-1.600712873739966291e+00,-3.210888168253909658e+00,-7.324321724377357533e-03
3.017125656828040903e+00,2.790571252557091597e+00,-3.023683081930790273e+00,1.157662843702270961e-01
5.392643380406523690e+00,1.851356628499297052e+00,-3.469056220031860871e+00,-2.038222793376234243e-01
5.342387118968767723e+00,-1.241204711807799121e+00,-2.738982552327800413e+00,2.406127628762230186e-01
3.886458017483220395e+00,4.611094384559283554e+00,-1.428809168819116238e+00,9.700193438640002108e-03
4.442213514004246022e+00,-6.128555313318226894e-01,-1.192192692393878151e+00,-2.913869569496817524e-01
4.722448644925576033e+00,2.100622131435885720e+00,-2.347036225888873950e+00,-3.540541209508200060e-01
3.491787171462598760e+00,-2.562200388401789652e+00,-1.187590406976546831e+00,1.073410884216134259e-01
5.040456332403651984e+00,4.899673691231569705e+00,-3.229697947422364823e+00,1.755779037063834591e-01
4.992905309403365521e+00,3.400357329497060377e+00,-1.961260802753808541e+00,-3.535639441143689221e-01
5.202184599651291208e+00,-8.770331836288867144e-01,-1.664799311129954162e+00,5.296366325669780301e-02
4.332937464958696694e+00,-1.892401959845295245e+00,-1.662451791390444189e+00,-2.687294357761182625e-02
3.884517171055683615e+00,5.742796759238096627e+00,-1.457136168071254012e+00,-6.578754436769819469e-02
3.290641960504071317e+00,3.701867849481898176e+00,-3.128663033066043209e+00,-1.257835025994586131e-01
5.205406105118377980e+00,-1.991775538100508669e+00,-3.132219947959742345e+00,-3.599714579516840596e-01
5.426716379536925317e+00,4.867224958030760718e+00,-1.756824136469481434e+00,2.155059692667304905e-02
3.574653144338478583e+00,1.524148216224956442e-01,-2.370672132104324259e+00,2.975132663267254785e-01
3.773842361503760401e+00,-1.871433797247463282e+00,-2.849270966420260898e+00,-1.675768142112947223e-01
3.952360695107028032e+00,-2.997828749936476189e+00,-3.285884156895392483e+00,-7.098845734371623806e-01
5.731844078854015478e+00,-3.712575865604927472e+00,-2.875413671761847922e+00,-4.252136581436083973e-01
4.006943293679910312e+00,2.935746233661602922e+00,-1.634867178836480583e+00,-4.771613173900975113e-02
3.651264547492916179e+00,-1.426756961721951988e+00,-1.754147399479139668e+00,1.276875351396029000e-02
4.780909415555925079e+00,3.558728701066605993e+00,-3.263735094916810464e+00,-9.053122983269472623e-01
4.871043500708280405e+00,5.434441961971980817e+00,-3.756166383449912605e+00,5.332080298236799853e-01
5.935301135696727570e+00,3.889326374821564514e-01,-3.783291820226851954e+00,2.526993914420919141e-01
4.607218142835314723e+00,5.152938863091970134e+00,-3.029564593512265258e+00,4.214223068850787013e-01
3.200087165764311514e+00,1.753656647285328773e-02,-3.269272629898638094e+00,5.797636935808833658e-02
4.050877436904465334e+00,-1.193070448672328254e+00,-2.228575247838501028e+00,1.779139284145269395e-01
5.856373283500369453e+00,5.697155176940135846e+00,-1.244179572501877384e+00,-1.106568892428024253e-01
5.939964802850586700e+00,1.222829248326527285e+00,-2.844621046425685140e+00,1.097266745177604835e-01
3.940948441649574807e+00,3.629957539453101845e+00,-1.968072365860976003e+00,-2.449520286514372813e-01
4.951793714563871518e+00,7.912472547821316482e-01,-3.653192269693774197e+00,5.954718202447256692e-01
3.880076034848231714e+00,-4.871745745174456133e-01,-3.108481653915883491e+00,5.945242077714691931e-01
4.596324176019229490e+00,-2.049081568268454667e+00,-2.752331474588087357e+00,-4.229605741353653081e-01
3.971715600154889003e+00,2.714259671949002417e+00,-3.014185019347809469e+00,-6.662039351944416543e-01
4.541063457800596836e+00,5.864581321205353248e+00,-3.647255887245401951e+00,7.876139186204669240e-01
4.046980641582898386e+00,4.770392550921759067e+00,-3.498329252027435388e+00,4.273263461415859749e-02
3.302374227105867810e+00,-6.396499416869616539e-01,-2.924588904317705129e+00,1.254284383947700809e-01
3.626215594284440957e+00,-9.081972235120026049e-01,-2.085085600063925959e+00,1.409788802953993725e-01
4.042297733282591565e+00,5.998938012132635222e+00,-3.427704977855889013e+00,7.217320059641543217e-01
4.029312397076705743e+00,1.945921859016008781e-01,-1.859484097745446984e+00,2.166513105931411332e-01
5.083147189924188680e+00,6.675540196492804057e-01,-3.842609890750706914e+00,5.593667522061805952e-01
4.452905426485518348e+00,2.545592392534162585e+00,-3.737245406728908925e+00,-6.621282545743965020e-01
5.126102996381693089e+00,5.421290508887503634e+00,-2.159422352924949884e+00,3.309537623968503151e-01
3.348710371656384410e+00,4.883556477949944963e+00,-1.015731105772347487e+00,-1.845932732000766727e-02
5.969899747894292119e+00,-3.575295755654810392e+00,-2.422432681727741066e+00,-2.103993929591158052e-01
3.460010480160349733e+00,-2.169879536596815761e+00,-1.795383406287766714e+00,-3.931445292588300888e-02
5.448618241419490360e+00,1.943176403310851619e+00,-3.716519095515866677e+00,-2.262592913789334692e-01
3.984280479318498713e+00,-9.820174115953506089e-01,-2.639798461628013015e+00,3.634265790359477721e-01
3.611610545902564695e+00,5.013478711207946859e+00,-2.413544891367529921e+00,1.002614146444047588e-01
3.586592236742603745e+00,-2.100949251756532021e-01,-3.470287051783691012e+00,3.984542428360532407e-01
3.472404440074518650e+00,2.675418580739888696e+00,-1.625318564310150649e+00,-1.581188792101287724e-02
4.174382036633879522e+00,4.320621330082019540e-01,-2.665393639911388224e+00,6.930581984561957620e-01
